Server Name,FQDN,System Role,App_Name,Segment,App_Owner,Operating System,O/S Service Pack,Server Model,Service Tag,BIOS Ver,Clustered Y-N,BMC Ver,CMC Ver,CPLD Ver,PERC Type,PERC F/W,Processor Type,Processor Speed,Mem (MB),Kernel Ver,SCCM Agent,BL Agent,VAS Ver,IP addr,Subnet Mask,Bonded/Teamed Y-N,DHCP Enabled Y-N,MAC Addr,Gateway,NIC Model,NIC Driver,NIC F/W,NIC Speed,DRAC DNS Name,DRAC Type,DRAC F/W,DRAC Static/DHCP,DRAC IP addr,DRAC Mask,DRAC in DNS? Y-N,SYS O/S Part Size,PERC Vol 1 RAID Type,PERC Vol 1 Size,PERC Vol 2 Type,PERC Vol 2 Size,HBA Model,HBA F/W,HBA Driver,iSCSI Ip addr1,iSCSI Mask1,iSCSI Ip addr2,iSCSI Mask2,Equallogic HIT KIT Ver,Path Software Types,Path Software Ver,Naviagent Service on-off,Naviagent Ver,OMSA Ver,VIP IP,VIP FQDN,Scan Date
ausslb2biapp01,ausslb2biapp01.us.dell.com,PRODUCTION,PLATFORM INFRASTRUCTURE,IEO,"White, Spike",OEL,7,VMware Virtual Platform,VMware-42 27 f5 02 fa 35 7e 24-15 3b b9 3e 1e d7 2e 28,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15881,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.166.209.31,255.255.254.0,N,N,00:50:56:a7:13:5c,10.166.208.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,80.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausplpltcamdb04,ausplpltcamdb04.us.dell.com,PRODUCTION,Compliance Integration Services (CIS),ETS,"J, Ramesh",OEL,6.5,PowerEdge M630,4WCM482,2.0.1,Y,na,5.11,1.0.5,PERC H730P,25.4.0.0015,32xIntel(R) Xeon(R) E5-2630,2394.361Mhz,516764,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.177.118.193,255.255.252.0,Y,N,a0:36:9f:88:0c:ec,10.177.116.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,idrac-4WCM482,iDRAC8,2.30.30.30,Static,10.177.124.139,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,na,Emulex LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A10 (U3F2.01A10); sli-3,8.3.7.21.4p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-72.0.1.el6.x86_64,na,na,8.2.0,10.177.118.194,ausplpltcamdb04-vip.us.dell.com,8/2/2016
ausflesdata06,ausflesdata06.us.dell.com,PRODUCTION,Oracle Service Bus,GOCQ,"Kommana, Chuck",OEL,7,PowerEdge M630,DH54282,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,2267.437Mhz,64157,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.177.118.171,255.255.252.0,Y,N,d0:43:1e:c7:d5:a8,10.177.116.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 10000Mb/s Full Duplex,idrac-DH54282,iDRAC8,2.21.21.21,Static,10.177.124.120,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,7969 MB,na,na,na,na,na,na,na,na,na,na,na,na,8.1.0,na,na,8/2/2016
ausdlesrspm01,ausdlesrspm01.us.dell.com,PRODUCTION,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,7,VMware Virtual Platform,VMware-42 27 4f 43 b1 78 d8 f6-6c 18 5d bc 67 17 c6 db,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3785,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.89,255.255.240.0,N,N,00:50:56:a7:6c:bb,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausslb2bidmz03,ausslb2bidmz03.us.dell.com,PRODUCTION,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,7,VMware Virtual Platform,VMware-42 27 52 94 79 6c 91 a2-e4 f2 90 00 8e cb 03 70,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,5801,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.166.209.29,255.255.254.0,N,N,00:50:56:a7:72:04,10.166.208.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausulfbeb2bap01,ausulfbeb2bap01.us.dell.com,PRODUCTION,HRDM - Human Resources Document Management,GOCQ,"Stangl, Gabriela",OEL,7,VMware Virtual Platform,VMware-42 27 46 b6 45 28 e0 bc-53 fc bf d4 23 94 75 92,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,9833,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.166.209.20,255.255.254.0,N,N,00:50:56:a7:48:29,10.166.208.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,80.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
auspldpgtmapp01,auspldpgtmapp01.us.dell.com,PRODUCTION,RTPA,DCS,"Szymanski, Carlon",OEL,6.5,PowerEdge M630,7VNP382,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,2394.517Mhz,31996,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.166.134.124,255.255.255.0,Y,N,d0:43:1e:af:c4:1c,10.166.134.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 10000Mb/s Full Duplex,idrac-7VNP382,iDRAC8,2.21.21.21,Static,10.178.126.123,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/2/2016
ausslidx01,ausslidx01.us.dell.com,PRODUCTION,RTPA,DCS,"Szymanski, Carlon",OEL,7,VMware Virtual Platform,VMware-42 27 c3 9f cf ad b6 a7-05 08 3c 08 e1 15 bd b7,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15881,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.162,255.255.240.0,N,N,00:50:56:a7:44:25,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,128.8 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausdlomgperf01,ausdlomgperf01.us.dell.com,PRODUCTION,Corporate Oracle WebCenter (COWC),GOCQ,"Stangl, Gabriela",OEL,7,VMware Virtual Platform,VMware-42 27 4e 83 83 7a ac 0a-97 d5 6a bb ed 9f 40 f7,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3785,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.132,255.255.240.0,N,N,00:50:56:a7:53:38,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausvmuspcadap01,ausvmuspcadap01.us.dell.com,PRODUCTION,Oracle Service Bus,GOCQ,"Kommana, Chuck",OEL,5.1,VMware Virtual Platform,VMware-42 30 83 2c 24 d9 23 bb-2d 5d 72 0c 00 8b 76 e4,6,N,na,na,na,na,na,1xIntel(R) Xeon(R) X5650,2660.000Mhz,3821,2.6.18-371.12.1.0.1.el5,na,8.2.02.321,4.1.0.21708,10.160.58.44,255.255.252.0,N,N,00:50:56:b0:02:61,10.160.56.1,Intel Corporation 82545EM Gigabit Ethernet Controller (Copper) (rev 01),e1000,N/A,Autoneg on 1000Mb/s Full Duplex,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
austlpdcamdb02,austlpdcamdb02.us.dell.com,PRODUCTION,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,6.5,PowerEdge M630,4WBT482,1.4.5,Y,na,5.11,1.0.5,PERC H730P,25.3.0.0016,16xIntel(R) Xeon(R) E5-2630,2394.473Mhz,516766,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.160.121.187,255.255.252.0,Y,N,d0:43:1e:d7:66:59,10.160.120.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,idrac-4WBT482,iDRAC8,2.21.21.21,Static,10.160.92.179,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,na,Emulex LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A10 (U3F2.01A10); sli-3,8.3.7.21.4p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-72.0.1.el6.x86_64,na,na,8.2.0,10.160.121.188,austlpdcamdb02-vip.us.dell.com,8/2/2016
ausultsap05,ausultsap05.us.dell.com,PREP,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,6.5,VMware Virtual Platform,VMware-42 3d 7b 3f d8 e9 4f 80-12 a0 80 3d bd 9a 86 c8,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3828,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.160.145.117,255.255.240.0,N,N,00:50:56:bd:19:f8,10.160.144.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
austrr2capp12,austrr2capp12.us.dell.com,PREP,HRDM - Human Resources Document Management,GOCQ,"Stangl, Gabriela",OEL,7,PowerEdge M630,61YP282,2.1.5,Y,na,5.11,1.0.5,PERC H730P,25.4.0.0017,16xIntel(R) Xeon(R) E5-2630,1942.031Mhz,31901,3.10.0-123.13.2.el7.bug22024223.x86_64,na,8.2.02.321,4.1.0.21708,10.194.133.53,255.255.255.0,802.3ad,N,1c:40:24:20:8c:c6,10.194.133.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,idrac-61YP282,iDRAC8,2.30.30.30,Static,10.194.45.86,255.255.254.0,N,599.6 GB,RAID-1,599.6 GB,na,7969 MB,na,na,na,10.194.8.91,255.255.254.0,10.194.8.92,255.255.254.0,equallogic-host-tools-1.4.0-3.el7.x86_64,HIT KIT,device-mapper-multipath-0.4.9-85.el7_2.1.x86_64,na,na,8.3.0,10.194.133.64,austrr2capp12-vip.us.dell.com,8/2/2016
ausdapsora1,ausdapsora1.us.dell.com,PREP,RTPA,DCS,"Szymanski, Carlon",OEL,6.5,VMware Virtual Platform,VMware-42 3d c9 f8 37 49 9e c9-e0 09 d8 1e da 64 34 22,6,Y,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3828,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.160.153.179,255.255.240.0,N,N,00:50:56:bd:4c:3b,10.160.144.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,80.5 GB,na,80.5 GB,na,3221 MB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausultsap03,ausultsap03.us.dell.com,PREP,RTPA,DCS,"Szymanski, Carlon",OEL,6.5,VMware Virtual Platform,VMware-42 3d 7f 5d 42 20 f2 e3-05 de c1 77 c0 9f 0f 0a,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3828,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.160.145.115,255.255.240.0,N,N,00:50:56:80:4e:d8,10.160.144.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausultsap01,ausultsap01.us.dell.com,PREP,Corporate Oracle WebCenter (COWC),GOCQ,"Stangl, Gabriela",OEL,6.5,VMware Virtual Platform,VMware-42 3d c8 62 6f 0c 5e 22-3b dc ee 2f 0a de ab 52,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3828,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.160.145.113,255.255.240.0,N,N,00:50:56:80:6c:5b,10.160.144.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausfldpgtmapp03,ausfldpgtmapp03.us.dell.com,PREP,Oracle Service Bus,GOCQ,"Kommana, Chuck",OEL,6.5,PowerEdge M630,CKBL282,2.0.1,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,2394.622Mhz,31994,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.166.136.126,255.255.255.0,Y,N,d0:43:1e:e5:22:49,10.166.136.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 10000Mb/s Full Duplex,idrac-CKBL282,iDRAC8,2.30.30.30,Static,10.177.124.154,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/2/2016
ausfldpgtmdb01.us.dell.com,ausfldpgtmdb01.us.dell.com SCRIPT FAILURE,PREP,UDE- BLAZE,DCS,"Szymanski, Carlon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ausulbiesplk03,ausulbiesplk03.us.dell.com,PREP,WEBLOGIC PLATFORM,GOCQ,"Kommana, Chuck",OEL,7,VMware Virtual Platform,VMware-42 27 e8 e8 9c 05 b2 e9-81 77 22 83 f0 bf b2 f3,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3785,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.120,255.255.240.0,N,N,00:50:56:a7:16:12,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausslb2bidmz04,ausslb2bidmz04.us.dell.com,PREP,Octane,DCS,"Acharya, Harsh",OEL,7,VMware Virtual Platform,VMware-42 27 df e3 d8 24 2c 5a-37 16 ac 7f e2 4f 0e 69,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,5801,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.166.209.30,255.255.254.0,N,N,00:50:56:a7:3e:ac,10.166.208.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausulfbeb2bap02,ausulfbeb2bap02.us.dell.com,DEVELOPMENT,File Retrieval Server,GSD Business,"Yanez, Juanita",OEL,7,VMware Virtual Platform,VMware-42 27 c4 71 7b 0a 8c 27-07 b3 f3 4c c8 ab 3f cf,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,9833,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.166.209.21,255.255.254.0,N,N,00:50:56:a7:2a:c9,10.166.208.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,80.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausslmstperfm05,ausslmstperfm05.us.dell.com,DEVELOPMENT,WebSphere MQ Series,GOCQ,"Kommana, Chuck",OEL,6.5,VMware Virtual Platform,VMware-42 3d c4 70 f9 0c d2 b7-4a 66 dc 45 d5 98 4b 58,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,7868,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.166.210.28,255.255.254.0,N,N,00:50:56:bd:07:17,10.166.210.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausultsap21,ausultsap21.us.dell.com,DEVELOPMENT,Compliance Integration Services (CIS),ETS,"J, Ramesh",OEL,6.5,VMware Virtual Platform,VMware-42 3d 46 3d 48 e8 8f d3-0b fc 68 ee 5a 9c 0d 78,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3828,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.160.149.13,255.255.240.0,N,N,00:50:56:bd:54:d0,10.160.144.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
auspldpgtmapp03,auspldpgtmapp03.us.dell.com,DEVELOPMENT,AppDynamics Application Performance Monitoring,IEO,"Herpich, Fernando",OEL,6.5,PowerEdge M630,7VNR382,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,2394.505Mhz,31996,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.166.134.126,255.255.255.0,Y,N,d0:43:1e:d6:89:ef,10.166.134.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 10000Mb/s Full Duplex,idrac-7VNR382,iDRAC8,2.21.21.21,Static,10.178.126.125,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/3/2016
ausdbplapp2,ausdbplapp2.us.dell.com,DEVELOPMENT,AppDynamics Application Performance Monitoring,IEO,"Herpich, Fernando",OEL,7,VMware Virtual Platform,VMware-42 3d 8c 5b 4f f4 0b 70-62 04 b8 7b f4 dd bf 9e,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15881,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.160.148.239,255.255.240.0,N,N,00:50:56:bd:58:2a,10.160.144.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
cmusdrapp04,cmusdrapp04.us.dell.com.,DEVELOPMENT,File Upload Server,GSD Business,"Yanez, Juanita",OEL,5.7,PowerEdge R710,JX496L1,2.0.13,N,na,na,na,PERC 6/i,6.2.0-0013,16xIntel(R) Xeon(R) L5520,2261.060Mhz,72307,2.6.18-274.el5,na,8.5.00.469,4.1.0.21708,10.166.80.72,255.255.255.128,N,N,00:26:b9:44:45:93,10.166.80.1,Broadcom Corporation NetXtreme II BCM5709 Gigabit Ethernet (rev 20),bnx2,5.0.9 bc 5.0.6 NCSI 2.0.3,Autoneg on 1000Mb/s Full Duplex,idrac-JX496L1,iDRAC6,1.2,Static,10.173.208.83,255.255.248.0,Y,146.1 GB,RAID-1,146.1 GB,RAID-1,146.1 GB,na,na,na,na,na,na,na,na,na,na,na,na,6.2.0,na,na,8/3/2016
cmusdrapp03,cmusdrapp03.us.dell.com.,DR,File Upload Server,GSD Business,"Yanez, Juanita",OEL,5.7,PowerEdge R710,5X496L1,2.0.13,N,na,na,na,PERC 6/i,6.2.0-0013,16xIntel(R) Xeon(R) L5520,2261.061Mhz,72307,2.6.18-274.el5,na,8.5.00.469,4.1.0.21708,10.166.80.71,255.255.255.128,N,N,00:26:b9:42:a3:4a,10.166.80.1,Broadcom Corporation NetXtreme II BCM5709 Gigabit Ethernet (rev 20),bnx2,5.0.9 bc 5.0.6 NCSI 2.0.3,Autoneg on 1000Mb/s Full Duplex,idrac-5X496L1,iDRAC6,1.1,Static,10.173.208.82,255.255.248.0,Y,146.1 GB,RAID-1,146.1 GB,RAID-1,146.1 GB,na,na,na,na,na,na,na,na,na,na,na,na,6.2.0,na,na,8/3/2016
ausultsap01,ausultsap01.us.dell.com,DR,Functional API (FAPI),GSD Business,"Yanez, Juanita",OEL,6.5,VMware Virtual Platform,VMware-42 3d c8 62 6f 0c 5e 22-3b dc ee 2f 0a de ab 52,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3828,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.160.145.113,255.255.240.0,N,N,00:50:56:80:6c:5b,10.160.144.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausplapjobdb01,ausplapjobdb01.us.dell.com,DR,HARMONY SALES TOOL,DCS,"Shaw, Bill",OEL,5.8,PowerEdge M610,JBHBXP1,6.3.0,Y,na,5.11,1.0.3,PERC 6/i,6.3.2-0001,24xIntel(R) Xeon(R) L5640,2261.051Mhz,23968,2.6.18-308.el5,na,8.5.00.469,4.1.0.21708,10.191.12.175,255.255.254.0,Y,N,bc:30:5b:4e:cd:f4,10.191.12.1,Broadcom Corporation NetXtreme II BCM5709S Gigabit Ethernet (rev 20),bnx2,7.2.14 bc 5.2.3 NCSI 2.0.11,Autoneg on 1000Mb/s Full Duplex,iDRAC-JBHBXP1,iDRAC6,3.40.00,Static,10.178.218.134,255.255.248.0,Y,599.5 GB,RAID-1,599.5 GB,na,na,Dell LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,1.11A5 (U3F1.11A5); sli-3,8.2.0.108.4p; HBAAPI(I) v2.1.g; 12-07-07,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-64.0.10.el5,na,na,7.1.0,10.191.12.207,ausplapjobdb01-vip.us.dell.com,8/3/2016
ausultsap03,ausultsap03.us.dell.com,DR,SupportAssist Intelligence Engine (SAIE)-AMDB,GSD Business,"Yanez, Juanita",OEL,6.5,VMware Virtual Platform,VMware-42 3d 7f 5d 42 20 f2 e3-05 de c1 77 c0 9f 0f 0a,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3828,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.160.145.115,255.255.240.0,N,N,00:50:56:80:4e:d8,10.160.144.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
auspldpgtmapp04,auspldpgtmapp04.us.dell.com,SIT/UAT,PLATFORM INFRASTRUCTURE,IEO,"White, Spike",OEL,6.5,PowerEdge M630,626S282,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,2394.670Mhz,31996,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.166.134.127,255.255.255.0,Y,N,d0:43:1e:d6:89:fc,10.166.134.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 10000Mb/s Full Duplex,idrac-626S282,iDRAC8,2.21.21.21,Static,10.178.126.126,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/2/2016
auspldpgtmapp02,auspldpgtmapp02.us.dell.com,SIT/UAT,Compliance Integration Services (CIS),ETS,"J, Ramesh",OEL,6.5,PowerEdge M630,7VNQ382,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,2394.396Mhz,31996,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.166.134.125,255.255.255.0,Y,N,d0:43:1e:d6:f8:3c,10.166.134.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 10000Mb/s Full Duplex,idrac-7VNQ382,iDRAC8,2.21.21.21,Static,10.178.126.124,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/2/2016
ausulsoaapp47,ausulsoaapp47.us.dell.com,SIT/UAT,Oracle Service Bus,GOCQ,"Kommana, Chuck",OEL,7,VMware Virtual Platform,VMware-42 27 6c 79 42 0e 11 0b-95 ff be 3b 00 60 7d 7e,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,13865,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.169,255.255.240.0,N,N,00:50:56:a7:3c:7e,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,107.4 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
